Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 367,APLICACIÓN DE LAS TABLAS ADUANERAS DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS,18/04/1995,RES367.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES367.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 366,"CALIFICACIÓN DE LA CUOTA DE FOMENTO A LA IMPORTACIÓN EN COLOMBIA DE DIVERSOS PRODUCTOS COMO GRAVAMEN, PARA LOS EFECTOS DEL PROGRAMA DE LIBERACIÓN",18/04/1995,RES366.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES366.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 376,"SISTEMA ANDINO DE NORMALIZACIÓN, ACREDITACIÓN, ENSAYOS, CERTIFICACIÓN, REGLAMENTOS TÉCNICOS Y METROLOGÍA",21/04/1995,DEC376.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC376.doc,11,Decisiones
RESOLUCIÓN N° 368,SOLICITUD DEL GOBIERNO DE COLOMBIA PARA EL DIFERIMIENTO DEL ARANCEL EXTERNO COMÚN DE BIENES DE CAPITAL DESTINADOS A UN PROYECTO DE RECONVERSIÓN INDUSTRIAL DE LA EMPRESA INDUSTRIAS DEL MAÍZ S.A.,24/04/1995,RES368.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES368.pdf,8,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 369,ACTUALIZACION DE LA NOMINA DE BIENES NO PRODUCIDOS EN LA SUBREGION PARA EFECTOS DE LA APLICACION DEL ARTICULO 65 DEL ACUERDO,23/05/1995,RES369.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES369.pdf,72,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 370,SOLICITUD DEL GOBIERNO DE COLOMBIA PARA EL DIFERIMIENTO DEL ARANCEL EXTERNO COMÚN DE LA SUBPARTIDA 2903.21.00 CLORURO DE VINILO (CLOROETILENO),2/06/1995,RES370.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES370.pdf,4,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 377,PARTICIPACIÓN DEL PERÚ EN LA ZONA DE LIBRE COMERCIO,22/06/1995,DEC377.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC377.doc,2,Decisiones
RESOLUCIÓN N° 372,RECURSO DE RECONSIDERACIÓN CONTRA LA RESOLUCIÓN 356 DE LA JUNTA INTERPUESTO POR EL GOBIERNO DE VENEZUELA,26/06/1995,RES372.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES372.pdf,5,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 371,"SOLICITUD DEL GOBIERNO DE VENEZUELA PARA EL DIFERIMIENTO DEL ARANCEL EXTERNO COMÚN DE HOJA CROMADA DE LA SUBPARTIDA 7210.50.00 PRODUCTOS LAMINADOS PLANOS DE HIERRO O DE ACERO SIN ALEAR, DE ANCHURA SUPERIOR O IGUAL A 600 MM, REVESTIDOS DE ÓXIDOS DE CROMO",26/06/1995,RES371.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES371.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 379,DECLARACIÓN ANDINA DEL VALOR,27/06/1995,DEC379.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC379.doc,27,Decisiones
DECISIÓN N° 378,VALORACIÓN ADUANERA,27/06/1995,DEC378.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC378.doc,39,Decisiones
RESOLUCIÓN N° 373,"SOLICITUD DEL GOBIERNO DEL ECUADOR PARA EL DIFERIMIENTO DEL ARANCEL EXTERNO COMÚN DEL PRODUCTO ALUMINIO EN LINGOTE TIPO PAILA DE LA SUBPARTIDA 7601.10.00 ALUMINIO SIN ALEAR, EN BRUTO",19/07/1995,RES373.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES373.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 374,"SOLICITUD DEL GOBIERNO DE COLOMBIA SOBRE LA CALIFICACIÓN DEL ORIGEN DEL PRODUCTO PLACAS Y PELÍCULAS PLANAS, FOTOGRÁFICAS, SENSIBILIZADAS, SIN IMPRESIONAR, PARA RAYOS X, CLASIFICACIÓN NANDINA 37.01.10.00",25/07/1995,RES374.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES374.pdf,4,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 375,"PUBLICACIÓN DEL ACUERDO SOBRE MECANISMO DE SANCIONES, RELATIVO AL CONVENIO DE COMPLEMENTACIÓN EN EL SECTOR AUTOMOTOR, SUSCRITO ENTRE COLOMBIA, ECUADOR Y VENEZUELA EL 15 DE JUNIO DE 1995",21/08/1995,RES375.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES375.pdf,4,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 377,ACTUALIZACIÓN DE LA NÓMINA DE BIENES NO PRODUCIDOS EN LA SUBREGIÓN PARA EFECTOS DE LA APLICACIÓN DEL ARTÍCULO 65 DEL ACUERDO,11/09/1995,RES377.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES377.pdf,6,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 376,RECURSO DE RECONSIDERACIÓN CONTRA LA RESOLUCIÓN 373 INTERPUESTO POR EL GOBIERNO DEL ECUADOR,11/09/1995,RES376.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES376.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 380,PROFUNDIZACIÓN DE LAS RELACIONES DEL GRUPO ANDINO CON LA UNIÓN EUROPEA,13/09/1995,DEC380.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC380.doc,1,Decisiones
RESOLUCIÓN N° 378,"SOLICITUD DEL GOBIERNO DEL ECUADOR PARA EL DIFERIMIENTO DEL ARANCEL EXTERNO COMÚN DE UNA PLANTA COMPLETA PARA FABRICAR TABLEROS DE MADERA, COMPUESTA POR BIENES DE CAPITAL CLASIFICADOS EN LAS SUBPARTIDAS 8479.30.00 PRENSAS PARA FABRICAR TABLEROS DE PARTÍCULAS, DE FIBRAS DE MADERA O DE OTRAS MATERIAS LEÑOSAS Y DEMÁS MÁQUINAS Y APARATOS PARA TRABAJAR LA MADERA O EL CORCHO Y 8402.12.00 CALDERAS ACUOTUBULARES CON UNA PRODUCCIÓN DE VAPOR INFERIOR O IGUAL A 45 TONELADAS POR HORA",13/09/1995,RES378.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES378.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 381,"SOLICITUD DEL GOBIERNO DE VENEZUELA PARA DIFERIR EL ARANCEL EXTERNO COMÚN DE SEMIPRODUCTOS DE HIERRO O DE ACERO SIN ALEAR, CLASIFICADOS EN LA SUBPARTIDA 7207.12.00, Y LOS DEMÁS PRODUCTOS LAMINADOS PLANOS DE HIERRO O DE ACERO SIN ALEAR, CLASIFICADOS EN LAS SUBPARTIDAS 7208.23.00 Y 7208.24.00",27/09/1995,RES381.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES381.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 380,CALIFICACIÓN DE CIERTAS TASAS POR SERVICIOS DE ADUANA DE ECUADOR COMO GRAVAMEN PARA LOS EFECTOS DEL PROGRAMA DE LIBERACIÓN,27/09/1995,RES380.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES380.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 379,CALIFICACIÓN DE LA TASA POR SERVICIOS DE ADUANA DE VENEZUELA COMO GRAVAMEN PARA LOS EFECTOS DEL PROGRAMA DE LIBERACIÓN,27/09/1995,RES379.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES379.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 382,ACTUALIZACIÓN DE LA NÓMINA DE BIENES NO PRODUCIDOS EN LA SUBREGIÓN PARA EFECTO DE LA APLICACIÓN DEL ARTÍCULO 65 DEL ACUERDO,23/10/1995,RES382.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES382.pdf,63,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 383,SOLICITUD DEL GOBIERNO DE VENEZUELA PARA LA RECONSIDERACIÓN DE LA RESOLUCIÓN 381,9/11/1995,RES383.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES383.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 386,RECURSO DE RECONSIDERACIÓN INTERPUESTO POR EL GOBIERNO DE COLOMBIA CONTRA LA RESOLUCIÓN 370 DE LA JUNTA,10/11/1995,RES386.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES386.pdf,5,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 385,RECURSO DE RECONSIDERACIÓN INTERPUESTO POR EL GOBIERNO DE ECUADOR CONTRA LA RESOLUCIÓN 378 DE LA JUNTA,10/11/1995,RES385.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES385.pdf,4,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 384,"SOLICITUD DEL GOBIERNO DE VENEZUELA PARA EL DIFERIMIENTO DEL ARANCEL EXTERNO COMÚN DEL FRIJOL DE SOYA, CLASIFICADO EN LA SUBPARTIDA 1201.00.90",10/11/1995,RES384.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES384.pdf,5,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 387,"SOLICITUD DEL GOBIERNO DE BOLIVIA PARA EL DIFERIMIENTO DEL ARANCEL EXTERNO COMÚN POR RAZONES DE EMERGENCIA NACIONAL PARA TRIGOS, MAÍZ AMARILLO DURO, HARINA DE TRIGO Y AZÚCAR DE CAÑA EN BRUTO",21/11/1995,RES387.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES387.pdf,4,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 386,PRESUPUESTO DEL TRIBUNAL ANDINO DE JUSTICIA DEL ACUERDO DE CARTAGENA PARA EL AÑO 1996,7/12/1995,DEC386.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC386.doc,3,Decisiones
DECISIÓN N° 385,PRESUPUESTO DE LA JUNTA PARA EL AÑO 1996,7/12/1995,DEC385.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC385.doc,4,Decisiones
DECISIÓN N° 384,MERCADO DE REFERENCIA Y FUENTE DE INFORMACIÓN PARA EL PRODUCTO MARCADOR DE LA FRANJA DEL ARROZ DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS,7/12/1995,DEC384.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC384.doc,2,Decisiones
DECISIÓN N° 383,"MODIFICACIONES DE LA FRANJA DE LA LECHE, DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS, DERIVADAS DE LA NUEVA NANDINA",7/12/1995,DEC383.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC383.doc,2,Decisiones
DECISIÓN N° 382,"SOLICITUD DE PRÓRROGA DEL PROGRAMA ESPECIAL DE COOPERACIÓN, OTORGADO POR LA UNIÓN EUROPEA PARA LOS PRODUCTOS AGRÍCOLAS Y PESQUEROS",7/12/1995,DEC382.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC382.doc,1,Decisiones
DECISIÓN N° 381,NOMENCLATURA NANDINA,7/12/1995,DEC381.pdf,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC381.pdf,358,Decisiones
RESOLUCIÓN N° 390,PRECIOS PISO Y TECHO DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA EL PERIODO ABRIL DE 1996 - MARZO DE 1997,12/12/1995,RES390.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES390.pdf,14,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 389,MERCADO DE REFERENCIA Y FUENTE DE INFORMACIÓN PARA EL PRODUCTO MARCADOR DE LA FRANJA DEL ARROZ DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS,12/12/1995,RES389.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES389.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 388,CALIFICACIÓN DEL USO DEL PERMISO FITOSANITARIO DE IMPORTACIÓN DE PAPA DE VENEZUELA Y DE TRÁMITES SANITARIOS PARA LA IMPORTACIÓN DE DICHO PRODUCTO COMO RESTRICCIÓN A LOS EFECTOS DEL PROGRAMA DE LIBERACIÓN,12/12/1995,RES388.doc,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES388.doc,7,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 387,PERFECCIONAMIENTO DE LA INTEGRACIÓN ANDINA,15/12/1995,DEC387.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC387.doc,2,Decisiones
