Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
RESOLUCIÓN N° 475,REVISIÓN DE OFICIO DE LA RESOLUCIÓN 474,5/02/2001,RESo475.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo475.doc,2,Resoluciones
RESOLUCIÓN N° 477,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE FEBRERO DEL 2001, CORRESPONDIENTES A LA CIRCULAR N° 142 DEL 5 DE FEBRERO DEL 20017",6/02/2001,RESo477.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo477.doc,3,Resoluciones
RESOLUCIÓN N° 478,"AUTORIZAR LA APLICACIÓN DE FRANQUICIAS ARANCELARIAS PREVISTAS EN EL ARTÍCULO 13 DE LA LEY Nº 608 DE 2000 DEL GOBIERNO DE COLOMBIA, AL AMPARO DE LA DECISIÓN 282",8/02/2001,RESo478.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo478.doc,4,Resoluciones
DECISIÓN N° 492,PRESUPUESTO DE LA SECRETARIA GENERAL PARA EL AÑO 2001,12/02/2001,DEC492.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC492.doc,4,Decisiones
DECISIÓN N° 491,REGLAMENTO TECNICO ANDINO SOBRE LIMITES DE PESOS Y DIMENSIONES DE LOS VEHICULOS DESTINADOS AL TRANSPORTE INTERNACIONAL DE PASAJEROS Y MERCANCIAS POR CARRETERA,12/02/2001,DEC491.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC491.doc,17,Decisiones
RESOLUCIÓN N° 482,DICTAMEN 2-2001 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE VENEZUELA POR LEVANTAR LAS RESTRICCIONES A LA IMPORTACIÓN DE SUBENSAMBLES DE BICICLETAS Y PRODUCTOS USADOS Y RECONSTRUIDOS DE LA LÍNEA BLANCA,13/02/2001,RESo482.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo482.doc,4,Resoluciones
RESOLUCIÓN N° 481,"DICTAMEN DE INCUMPLIMIENTO 01-2001 EN CONTRA DE LOS GOBIERNOS DE PERÚ, COLOMBIA Y VENEZUELA EN LA APLICACIÓN DEL ARTÍCULO 155 DEL ACUERDO DE CARTAGENA",13/02/2001,RESo481.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo481.doc,11,Resoluciones
RESOLUCIÓN N° 480,"ACTUALIZACIÓN DE LA RESOLUCIÓN 447 DE LA JUNTA DEL ACUERDO DE CARTAGENA SOBRE EL CATÁLOGO BÁSICO DE PLAGAS Y ENFERMEDADES DE LOS ANIMALES EXÓTICAS A LA SUBREGIÓN ANDINA, EN LO CONCERNIENTE A LA ENCEFALOPATÍA ESPONGIFORME BOVINA",13/02/2001,RESo480.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo480.doc,3,Resoluciones
RESOLUCIÓN N° 479,POR LA CUAL SE RESUELVE EL RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DE PERÚ CONTRA LA RESOLUCIÓN 443 QUE DICTAMINÓ EL INCUMPLIMIENTO POR PARTE DEL SEÑALADO GOBIERNO AL INTERPRETAR UNILATERALMENTE ALGUNOS ARTÍCULOS DE LA DECISIÓN 344 (RÉGIMEN COMÚN SOBRE PROPIEDAD INDUSTRIAL),13/02/2001,RESo479.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo479.doc,7,Resoluciones
RESOLUCIÓN N° 483,SE DECLARA SIN LUGAR EL RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DE PERÚ EN CONTRA DE LA RESOLUCIÓN 438 DE LA SECRETARÍA GENERAL,19/02/2001,RESo483.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo483.doc,4,Resoluciones
RESOLUCIÓN N° 484,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE MARZO DEL 2001, CORRESPONDIENTES A LA CIRCULAR N° 143 DEL 20 DE FEBRERO DEL 2001",20/02/2001,RESo484.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo484.doc,3,Resoluciones
RESOLUCIÓN N° 485,DESIGNACION DE DIRECTOR GENERAL,26/02/2001,RESo485.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo485.doc,2,Resoluciones
RESOLUCIÓN N° 486,RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DEL ECUADOR EN CONTRA DE LA RESOLUCIÓN 464 DE LA SECRETARÍA GENERAL,2/03/2001,RESo486.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo486.doc,3,Resoluciones
RESOLUCIÓN N° 488,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE MARZO DEL 2001, CORRESPONDIENTES A LA CIRCULAR N° 144 DEL 5 DE MARZO DEL 2001",6/03/2001,RESo488.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo488.doc,3,Resoluciones
RESOLUCIÓN N° 487,SOLICITUD DEL GOBIERNO DEL ECUADOR DE DEROGAR LA RESOLUCIÓN 306 DE LA JUNTA DEL ACUERDO DE CARTAGENA,6/03/2001,RESo487.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo487.doc,6,Resoluciones
RESOLUCIÓN N° 490,CALIFICACIÓN COMO UNA RESTRICCIÓN AL COMERCIO POR PARTE DEL GOBIERNO DE ECUADOR POR LA NO AUTORIZACIÓN DE DESEMBARQUES DE ATÚN PROVENIENTES DE VENEZUELA,12/03/2001,RESo490.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo490.doc,6,Resoluciones
RESOLUCIÓN N° 489,POR LA CUAL SE RESUELVEN LOS RECURSOS DE RECONSIDERACIÓN PRESENTADOS POR EL GOBIERNO DE PERÚ Y FÁBRICA DE TEJIDOS SANTA CATALINA S.A. CONTRA LA RESOLUCIÓN 449 QUE CALIFICÓ COMO RESTRICCIÓN AL COMERCIO INTRASUBREGIONAL LA MEDIDA ADOPTADA POR PARTE DEL SEÑALADO GOBIERNO EN LO DISPUESTO EN EL ARTÍCULO 72 DEL ACUERDO DE CARTAGENA,12/03/2001,RESo489.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo489.doc,20,Resoluciones
RESOLUCIÓN N° 491,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE ABRIL DEL 2001, CORRESPONDIENTES A LA CIRCULAR N° 145 DEL 19 DE MARZO DEL 2001",20/03/2001,RESo491.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo491.doc,3,Resoluciones
RESOLUCIÓN N° 494,AMPLIACIÓN DEL PLAZO DEL GRUPO AD HOC DE LA CADENA DEL AZÚCAR DE LA COMUNIDAD ANDINA,22/03/2001,RESo494.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo494.doc,2,Resoluciones
RESOLUCIÓN N° 493,AMPLIACIÓN DEL PLAZO DEL GRUPO AD HOC DE LA CADENA DE CEREALES FORRAJEROS - ALIMENTOS BALANCEADOS - AVICULTURA DE LA COMUNIDAD ANDINA,22/03/2001,RESo493.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo493.doc,2,Resoluciones
RESOLUCIÓN N° 492,ACTUALIZACIÓN DE LA NÓMINA DE BIENES NO PRODUCIDOS EN LA SUBREGIÓN PARA EFECTOS DE LA APLICACIÓN DEL ARTÍCULO 94 DEL ACUERDO DE CARTAGENA,22/03/2001,RESo492.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo492.doc,68,Resoluciones
RESOLUCIÓN N° 495,"MEDIDA DE LIMITACIÓN DE IMPORTACIONES POR PARTE DEL GOBIERNO DE COLOMBIA AL ALCOHOL EXTRANEUTRO DE LA SUBPARTIDA NANDINA 2207.10.00, ORIGINARIO DE OTROS PAÍSES MIEMBROS, AL AMPARO DEL ARTÍCULO 109 DEL ACUERDO DE CARTAGENA",28/03/2001,RESo495.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo495.doc,8,Resoluciones
DECISIÓN N° 498,DIA DEL TURISMO ANDINO,30/03/2001,DEC498.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC498.doc,2,Decisiones
DECISIÓN N° 497,"INCLUSION DE LOS TROZOS CONGELADOS, SAZONADOS Y/O CONDIMENTADOS DE AVES EN LA FRANJA DE LOS TROZOS DE POLLO DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS",30/03/2001,DEC497.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC497.doc,3,Decisiones
DECISIÓN N° 496,MODIFICACIÓN DEL FACTOR DE AJUSTE DE LA DESVIACIÓN TÍPICA DE LA FRANJA DEL MAÍZ AMARILLO DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS,30/03/2001,DEC496.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC496.doc,3,Decisiones
DECISIÓN N° 495,MODIFICACIÓN DE LA DENOMINACIÓN DEL PRODUCTO QUE SE UTILIZA PARA EL PRECIO DE REFERENCIA DE LA FRANJA DE LA CARNE DE CERDO DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS,30/03/2001,DEC495.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC495.doc,2,Decisiones
DECISIÓN N° 494,AMPLIACIÓN DEL PLAZO PARA EL EJERCICIO DE LA PRESIDENCIA DEL CONSEJO CONSULTIVO LABORAL ANDINO,30/03/2001,DEC494.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC494.doc,2,Decisiones
DECISIÓN N° 493,"MODIFICACIÓN DE LA DECISIÓN 489, EN RELACIÓN CON LOS PLAZOS ESTABLECIDOS PARA LA ELABORACIÓN DE INVENTARIOS",30/03/2001,DEC493.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC493.doc,2,Decisiones
RESOLUCIÓN N° 501,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE ABRIL DEL 2001, CORRESPONDIENTES A LA CIRCULAR N° 146 DEL 2 DE ABRIL DEL 2001",4/04/2001,RESo501.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo501.doc,3,Resoluciones
RESOLUCIÓN N° 500,MODIFICACIÓN DE LA RESOLUCIÓN 461 (PRECIOS PISO Y TECHO Y TABLAS ADUANERAS DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA EL PERÍODO ABRIL DEL 2001 - MARZO DEL 2002),4/04/2001,RESo500.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo500.doc,9,Resoluciones
RESOLUCIÓN N° 499,RECLAMACIÓN PRESENTADA POR EL GOBIERNO DE VENEZUELA CONTRA EL GOBIERNO DE COLOMBIA POR SUPUESTAS RESTRICCIONES AL COMERCIO DE ATÚN,4/04/2001,RESo499.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo499.doc,5,Resoluciones
RESOLUCIÓN N° 498,CONCLUSIÓN DEL PROCEDIMIENTO DE CALIFICACIÓN DE RESTRICCIÓN POR PARTE DEL GOBIERNO DE ECUADOR POR LA NO AUTORIZACIÓN DE DESEMBARQUES DE ATÚN PROVENIENTES DE COLOMBIA,4/04/2001,RESo498.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo498.doc,3,Resoluciones
RESOLUCIÓN N° 497,"PRONUNCIAMIENTO SOBRE CUMPLIMIENTO DE NORMAS ESPECIALES DE ORIGEN DE MEDICAMENTOS COMPRENDIDOS EN LAS SUBPARTIDAS NANDINA 3004.90.29 Y 3004.10.00, EXPORTADAS POR LA REPÚBLICA DE VENEZUELA A LA REPÚBLICA DEL PERÚ, RESPECTO A TRANSPORTE DIRECTO",4/04/2001,RESo497.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo497.doc,5,Resoluciones
RESOLUCIÓN N° 496,"AUTORIZAR LA APLICACIÓN DE FRANQUICIAS ARANCELARIAS A LA IMPORTACIÓN DE MERCANCÍAS DESTINADAS A VARIOS MUNICIPIOS DE COLOMBIA, AL AMPARO DE LA DECISIÓN 282",4/04/2001,RESo496.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo496.doc,6,Resoluciones
RESOLUCIÓN N° 503,"SOLICITUD DEL GOBIERNO DE COLOMBIA DE DIFERIMIENTO DEL ARANCEL EXTERNO COMÚN DE LAS SUBPARTIDAS 1006.10.90, 1006.30.00 Y 1006.40.00, POR RAZONES DE EMERGENCIA NACIONAL",18/04/2001,RESo503.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo503.doc,4,Resoluciones
RESOLUCIÓN N° 502,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE MAYO DEL 2001, CORRESPONDIENTES A LA CIRCULAR N° 147 DEL 16 DE ABRIL DEL 2001",18/04/2001,RESo502.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo502.doc,3,Resoluciones
RESOLUCIÓN N° 504,"DICTAMEN 03-2001 QUE DECLARA EL INCUMPLIMIENTO DEL GOBIERNO DEL PERÚ AL HABER EXPEDIDO EL DECRETO SUPREMO 158-99-EF, CONTRAVINIENDO LO ESTABLECIDO EN EL ARTÍCULO 74 DEL ACUERDO DE CARTAGENA",2/05/2001,RESo504.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo504.doc,5,Resoluciones
RESOLUCIÓN N° 505,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE MAYO DEL 2001, CORRESPONDIENTES A LA CIRCULAR N° 148 DEL 2 DE MAYO DEL 2001",3/05/2001,RESo505.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo505.doc,2,Resoluciones
RESOLUCIÓN N° 506,"DICTAMEN 04-2001 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE PERÚ REFERENTE A LA DECISIÓN 416 SOBRE NORMAS ESPECIALES PARA LA CALIFICACIÓN Y CERTIFICACIÓN DEL ORIGEN DE LAS MERCANCÍAS, Y DE LAS RESOLUCIONES 167, 283 Y 345 DE LA SECRETARÍA GENERAL",8/05/2001,RESo506.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo506.doc,3,Resoluciones
RESOLUCIÓN N° 507,DICTAMEN 05-2001 DE CUMPLIMIENTO POR PARTE DEL GOBIERNO DE ECUADOR AL ELIMINAR LAS TARIFAS POR CLÁUSULA DE SALVAGUARDIA PARA IMPORTACIONES DESDE TERCEROS PAÍSES,9/05/2001,RESo507.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo507.doc,2,Resoluciones
RESOLUCIÓN N° 509,MODIFICACIÓN DE LA NORMA SANITARIA ANDINA PARA EL COMERCIO INTRASUBREGIONAL DE LOS PORCINOS Y SUS PRODUCTOS,16/05/2001,RESo509.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo509.doc,7,Resoluciones
RESOLUCIÓN N° 508,MODIFICACIÓN DE LA RESOLUCIÓN 419 SOBRE EL INVENTARIO SUBREGIONAL DE PLAGAS Y ENFERMEDADES DE LOS VEGETALES,16/05/2001,RESo508.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo508.doc,5,Resoluciones
RESOLUCIÓN N° 510,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE JUNIO DEL 2001, CORRESPONDIENTES A LA CIRCULAR N° 149 DEL 16 DE MAYO DEL 2001",17/05/2001,RESo510.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo510.doc,2,Resoluciones
RESOLUCIÓN N° 511,DICTAMEN 06-2001 DE CUMPLIMIENTO POR PARTE DE LA REPÚBLICA BOLIVARIANA DE VENEZUELA POR OTORGAR LOS PERMISOS FITOSANITARIOS PARA LA IMPORTACIÓN DE UVAS Y MANDARINAS PROCEDENTES DE PERÚ,29/05/2001,RESo511.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo511.doc,2,Resoluciones
RESOLUCIÓN N° 514,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JUNIO DEL 2001, CORRESPONDIENTES A LA CIRCULAR N° 150 DEL 4 DE JUNIO DEL 2001",5/06/2001,RESo514.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo514.doc,2,Resoluciones
RESOLUCIÓN N° 513,CALIFICACIÓN DE LAS TASAS POR PERMISOS FITOSANITARIOS Y ZOOSANITARIOS APLICADAS POR EL GOBIERNO DE VENEZUELA COMO GRAVAMEN PARA LOS EFECTOS DEL PROGRAMA DE LIBERACIÓN,5/06/2001,RESo513.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo513.doc,4,Resoluciones
RESOLUCIÓN N° 512,REVISIÓN DE OFICIO DE LAS RESOLUCIONES 438 Y 483,5/06/2001,RESo512.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo512.doc,3,Resoluciones
RESOLUCIÓN N° 520,ACTUALIZACIÓN DE LA NÓMINA DE BIENES NO PRODUCIDOS EN LA SUBREGIÓN PARA EFECTOS DE LA APLICACIÓN DEL ARTÍCULO 94 DEL ACUERDO DE CARTAGENA,14/06/2001,RESo520.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo520.doc,3,Resoluciones
RESOLUCIÓN N° 519,DICTAMEN 07-2001 DE INCUMPLIMIENTO POR PARTE DEL GOBIERNO DE COLOMBIA DE LA DECISIÓN 416 DE LA COMISIÓN DEL ACUERDO DE CARTAGENA,14/06/2001,RESo519.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo519.doc,3,Resoluciones
RESOLUCIÓN N° 518,POR LA CUAL SE DECLARA INADMISIBLE LA SOLICITUD DE INCUMPLIMIENTO PRESENTADA POR EL SEÑOR CÉSAR MOYANO BONILLA,14/06/2001,RESo518.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo518.doc,4,Resoluciones
RESOLUCIÓN N° 517,RECLAMACIÓN PRESENTADA POR EL GOBIERNO DE ECUADOR CONTRA EL GOBIERNO DE COLOMBIA POR POSIBLE APLICACIÓN DE GRAVÁMENES A LOS MOVIMIENTOS FINANCIEROS,14/06/2001,RESo517.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo517.doc,3,Resoluciones
RESOLUCIÓN N° 516,CALIFICACIÓN DE LA TASA ESPECIAL POR SERVICIOS ADUANEROS APLICADA POR EL GOBIERNO DE COLOMBIA COMO GRAVAMEN PARA LOS EFECTOS DEL PROGRAMA DE LIBERACIÓN,14/06/2001,RESo516.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo516.doc,5,Resoluciones
RESOLUCIÓN N° 515,POR LA CUAL SE RESUELVE EL RECURSO DE RECONSIDERACIÓN PRESENTADO POR EL GOBIERNO DE COLOMBIA CONTRA LA RESOLUCIÓN 495 DE LA SECRETARÍA GENERAL QUE DENEGÓ LA SOLICITUD DEL SEÑALADO GOBIERNO PARA LA APLICACIÓN DE MEDIDAS CORRECTIVAS A LAS IMPORTACIONES DE ALCOHOL EXTRANEUTRO,14/06/2001,RESo515.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo515.doc,9,Resoluciones
DECISIÓN N° 506 (Versión en Inglés),RECOGNITION AND ACCEPTANCE OF CERTIFICATES OF PRODUCTS SOLD WITHIN THE ANDEAN COMMUNITY,22/06/2001,DEC506 (Versión en Inglés).doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC506 (Versión en Inglés).doc,3,Decisiones
DECISIÓN N° 505 (Versión en Inglés),ANDEAN COOPERATION PLAN FOR THE CONTROL OF ILLEGAL DRUGS AND RELATED OFFENSES,22/06/2001,DEC505 (Versión en Inglés).doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC505 (Versión en Inglés).doc,10,Decisiones
RESOLUCIÓN N° 521,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA PRIMERA QUINCENA DE JULIO DEL 2001, CORRESPONDIENTES A LA CIRCULAR N° 151 DEL 18 DE JUNIO DEL 2001",22/06/2001,RESo521.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo521.doc,2,Resoluciones
DECISIÓN N° 505,PLAN ANDINO DE COOPERACIÓN PARA LA LUCHA CONTRA LAS DROGAS ILÍCITAS Y DELITOS CONEXOS,28/06/2001,DEC505.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC505.doc,10,Decisiones
DECISIÓN N° 504,CREACIÓN DEL PASAPORTE ANDINO,28/06/2001,DEC504.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC504.doc,2,Decisiones
DECISIÓN N° 503,RECONOCIMIENTO DE DOCUMENTOS NACIONALES DE IDENTIFICACIÓN,28/06/2001,DEC503.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC503.doc,4,Decisiones
DECISIÓN N° 502,CENTROS BINACIONALES DE ATENCIÓN EN FRONTERA (CEBAF) EN LA COMUNIDAD ANDINA,28/06/2001,DEC502.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC502.doc,7,Decisiones
DECISIÓN N° 501,ZONAS DE INTEGRACIÓN FRONTERIZA (ZIF) EN LA COMUNIDAD ANDINA,28/06/2001,DEC501.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC501.doc,6,Decisiones
DECISIÓN N° 500,ESTATUTO DEL TRIBUNAL DE JUSTICIA DE LA COMUNIDAD ANDINA,28/06/2001,DEC500.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC500.doc,26,Decisiones
DECISIÓN N° 499,ACTUALIZACIÓN DE LA DIRECTIVA No. 1 SOBRE FORMULACIÓN Y EJECUCIÓN DE LA POLÍTICA EXTERIOR COMÚN,28/06/2001,DEC499.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC499.doc,2,Decisiones
DECISIÓN N° 507,ACTUALIZACIÓN DE LA NOMENCLATURA NANDINA,3/07/2001,DEC507.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC507.doc,4,Decisiones
DECISIÓN N° 506,RECONOCIMIENTO Y ACEPTACIÓN DE CERTIFICADOS DE PRODUCTOS QUE SE COMERCIALICEN EN LA COMUNIDAD ANDINA,3/07/2001,DEC506.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC506.doc,3,Decisiones
RESOLUCIÓN N° 522,"PRECIOS DE REFERENCIA DEL SISTEMA ANDINO DE FRANJAS DE PRECIOS PARA LA SEGUNDA QUINCENA DE JULIO DEL 2001, CORRESPONDIENTES A LA CIRCULAR N° 152 DEL 2 DE JULIO DEL 2001",3/07/2001,RESo522.doc,https://www.comunidadandina.org/DocOficialesFiles/resoluciones/RESo522.doc,2,Resoluciones
