Nomenclatura,Título,Fecha de publicación,Documento,URL Documento,Cantidad de páginas,Tipo documento
DECISIÓN N° 224,PLAN ANDINO DE ACCIÓN CONJUNTA PARA COADYUVAR A LA SOLUCIÓN DE LOS PROBLEMAS DE TRANSPORTE Y COMUNICACIONES DERIVADOS DE LA MEDITERRANEIDAD DE BOLIVIA Y MODIFICACIÓN DE LA DECISIÓN 185,18/05/1987,DEC224.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC224.doc,3,Decisiones
DECISIÓN N° 223,DEROGACIÓN DE LA DECISIÓN 120,18/05/1987,DEC223.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC223.doc,1,Decisiones
DECISIÓN N° 222,SUSTITUCIÓN DE LA DECISIÓN 119 SOBRE EL PROGRAMA ESPECIAL DE APOYO A BOLIVIA,18/05/1987,DEC222.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC222.doc,3,Decisiones
DECISIÓN N° 221,DEROGACIÓN DE LAS DECISIONES 49 Y 49-A Y DIRECTIVAS PARA LA ARMONIZACIÓN DE LAS LEGISLACIONES SOBRE FOMENTO INDUSTRIAL,18/05/1987,DEC221.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC221.doc,1,Decisiones
DECISIÓN N° 220,"SUSTITUCIÓN DE LAS DECISIONES 24 Y CONEXAS SOBRE EL RÉGIMEN COMÚN DE TRATAMIENTO A LOS CAPITALES EXTRANJEROS Y SOBRE MARCAS, PATENTES, LICENCIAS Y REGALÍAS",18/05/1987,DEC220.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC220.doc,14,Decisiones
DECISIÓN N° 219,"MODIFICACIÓN DE LA DECISIÓN 9, SOBRE REGLAMENTO DE LA JUNTA",18/05/1987,DEC219.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC219.doc,2,Decisiones
DECISIÓN N° 218,"MODIFICACIÓN DE LA DECISIÓN 6, SOBRE REGLAMENTO DE LA COMISIÓN DEL ACUERDO DE CARTAGENA",18/05/1987,DEC218.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC218.doc,2,Decisiones
DECISIÓN N° 217,PROPUESTA PARA LA SUSCRIPCIÓN DE UN PROTOCOLO MODIFICATORIO DEL ACUERDO DE CARTAGENA,18/05/1987,DEC217.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC217.doc,31,Decisiones
DECISIÓN N° 216,ACEPTACIÓN DE RENUNCIA DE MIEMBRO DE LA JUNTA,18/05/1987,DEC216.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC216.doc,1,Decisiones
DECISIÓN N° 228,DESIGNACIÓN DE MIEMBRO DE LA JUNTA,15/07/1987,DEC228.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC228.doc,1,Decisiones
RESOLUCIÓN N° 270,DEROGACIÓN DE LA RESOLUCIÓN 252,7/09/1987,RES270.doc,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES270.doc,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 271,REQUISITO ESPECÍFICO DE ORIGEN PARA EL ÁCIDO ACETILSALICÍLICO,28/09/1987,RES271.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES271.pdf,2,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 273,APLICACION DEL ARTICULO 58 DEL ACUERDO DE CARTAGENA A SOLICITUD DEL GOBIERNO DE BOLIVIA,30/11/1987,RES273.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES273.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
RESOLUCIÓN N° 272,APLICACION DEL ARTICULO 58 DEL ACUERDO DE CARTAGENA A SOLICITUD DEL GOBIERNO DEL ECUADOR,30/11/1987,RES272.pdf,https://www.comunidadandina.org/DocOficialesFiles/ResolucionesJunta/RES272.pdf,3,Resoluciones de la Junta del Acuerdo de Cartagena
DECISIÓN N° 235,EXTENSIÓN DEL II PROGRAMA ANDINO DE LA ROYA Y LA BROCA DEL CAFÉ,18/12/1987,DEC235.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC235.doc,3,Decisiones
DECISIÓN N° 234,PRESUPUESTO DEL TRIBUNAL DE JUSTICIA DEL ACUERDO DE CARTAGENA PARA EL AÑO 1988,18/12/1987,DEC234.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC234.doc,5,Decisiones
DECISIÓN N° 233,PRESUPUESTO DE LA JUNTA DEL ACUERDO DE CARTAGENA PARA EL AÑO 1988,18/12/1987,DEC233.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC233.doc,5,Decisiones
DECISIÓN N° 232,LINEAMIENTOS GENERALES PARA EL DESARROLLO DEL PLAN ANDINO DE PROMOCIÓN DE EXPORTACIONES,18/12/1987,DEC232.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC232.doc,3,Decisiones
DECISIÓN N° 231,NORMAS ESPECIALES PARA LA CALIFICACIÓN DEL ORIGEN DE LAS MERCADERÍAS,18/12/1987,DEC231.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC231.doc,8,Decisiones
DECISIÓN N° 230,NORMAS PARA PREVENIR O CORREGIR LAS PRÁCTICAS QUE PUEDAN DISTORSIONAR LA COMPETENCIA DENTRO DE LA SUBREGIÓN. SUSTITUCIÓN DE LA DECISIÓN 45,18/12/1987,DEC230.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC230.doc,12,Decisiones
DECISIÓN N° 229,PROGRAMA DE LEVANTAMIENTO DE RESTRICCIONES: PRIMERA ETAPA,18/12/1987,DEC229.doc,https://www.comunidadandina.org/DocOficialesFiles/decisiones/DEC229.doc,2,Decisiones
